Размер выборки,Время выполнения,Время создания
0.1,7.184135516484578,1.2143657207489014
0.2,16.29501700401306,2.1058075428009033
0.30000000000000004,26.507459322611492,2.875659704208374
0.4,37.93950033187866,3.658339500427246
0.5,48.49726486206055,4.345947027206421
0.6,59.32024089495341,5.101519823074341
0.7000000000000001,71.10576558113098,5.884825706481934
0.8,82.23287844657898,6.615796089172363
0.9,94.01540843645732,7.440028190612793
1.0,113.6015423933665,8.220583200454712
