Размер выборки,Время выполнения,Время создания
0.1,5.172983566919963,2.0404794216156006
0.2,9.56504495938619,3.80228328704834
0.30000000000000004,14.116089820861816,5.6446521282196045
0.4,18.663600206375122,8.218139886856079
0.5,23.074928601582844,8.781549453735352
0.6,28.191308975219727,10.908571481704712
0.7000000000000001,32.44515419006348,12.64223575592041
0.8,37.38611229260763,14.615175008773804
0.9,42.90552306175232,18.74551010131836
1.0,47.6673329671224,18.911494493484497
