Размер выборки,Время выполнения,Время создания
0.1,0.6090980172157288,2.0514307022094727
0.2,0.7408876717090607,3.951714277267456
0.30000000000000004,0.7261115908622742,5.855459213256836
0.4,0.8972271084785461,7.613693475723267
0.5,1.058052808046341,9.605180025100708
0.6,1.240981012582779,11.675913095474243
0.7000000000000001,1.3964409828186035,13.803274154663086
0.8,1.5628100037574768,15.640008926391602
0.9,1.7489444017410278,17.852598190307617
1.0,1.880614697933197,19.08019733428955
