Размер выборки,Время выполнения,Время создания
0.1,10.94808578491211,2.0206491947174072
0.2,21.609386841456097,3.997825860977173
0.30000000000000004,32.02636170387268,6.09993577003479
0.4,42.43095771471659,7.933698892593384
0.5,52.880984465281166,10.352850675582886
0.6,62.89182257652283,12.090290546417236
0.7000000000000001,73.35241278012593,13.763765096664429
0.8,83.86410156885783,15.905416250228882
0.9,93.54403678576152,18.436453819274902
1.0,107.64691750208537,19.790019512176514
