Размер выборки,Время выполнения,Время создания
0.1,22.06361707051595,2.255869150161743
0.2,39.812713623046875,4.015341281890869
0.30000000000000004,58.416416803995766,6.413378000259399
0.4,79.91914351781209,8.3942711353302
0.5,98.35252022743225,10.19602346420288
0.6,114.31845720609029,12.803891897201538
0.7000000000000001,134.4048833847046,15.421482801437378
0.8,144.73467453320822,17.004972457885742
0.9,168.21523157755533,19.60678267478943
1.0,178.27534914016724,21.413219213485718
